City,CrashCount,CrashType,Latitude,Location,Longitude,Year
VANCOUVER,1,PDO,49.267966,300 BLK W 2ND AVE,-123.112099,2010
VANCOUVER,1,PDO,49.267966,300 BLK W 2ND AVE,-123.112099,2010
VANCOUVER,1,Casualty,49.216893,300 BLK W 59TH AVE,-123.112992,2010
VANCOUVER,1,PDO,49.265698,300 BLK W 6TH AVE,-123.111812,2010
VANCOUVER,2,PDO,49.263162,300 BLK W BROADWAY,-123.111922,2010
VANCOUVER,1,Casualty,49.282441,300 BLK W PENDER ST,-123.111439,2010
VANCOUVER,1,PDO,49.22433,300 BLK WETHERSFIELD DR,-123.114201,2010
VANCOUVER,1,PDO,49.247058,3000 BLK E 26TH AVE,-123.040371,2010
VANCOUVER,1,PDO,49.266654,3000 BLK E 4TH AVE,-123.040258,2010
VANCOUVER,1,PDO,49.216593,3000 BLK E 59TH AVE,-123.043047,2010
VANCOUVER,1,PDO,49.263846,3000 BLK E 7TH AVE,-123.040296,2010
VANCOUVER,1,PDO,49.206691,3000 BLK E KENT AVE N,-123.044982,2010
VANCOUVER,1,PDO,49.258132,3000 BLK GRANDVIEW HWY,-123.040334,2010
VANCOUVER,1,PDO,49.258132,3000 BLK GRANDVIEW HWY,-123.040334,2010
VANCOUVER,1,PDO,49.258132,3000 BLK GRANDVIEW HWY,-123.040334,2010
VANCOUVER,1,PDO,49.258467,3000 BLK GRANVILLE ST,-123.138734,2010
VANCOUVER,1,PDO,49.2704,3000 BLK GRAVELEY ST,-123.040187,2010
VANCOUVER,1,PDO,49.2704,3000 BLK GRAVELEY ST,-123.040187,2010
VANCOUVER,1,Casualty,49.235864,3000 BLK KINGSWAY,-123.041543,2010
VANCOUVER,1,PDO,49.234595,3000 BLK SCHOOL AVE,-123.040965,2010
VANCOUVER,1,Casualty,49.228392,3000 BLK SW MARINE DR,-123.174133,2010
VANCOUVER,2,PDO,49.228392,3000 BLK SW MARINE DR,-123.174133,2010
VANCOUVER,1,PDO,49.27643,3000 BLK VENABLES ST,-123.040115,2010
VANCOUVER,1,PDO,49.27643,3000 BLK VENABLES ST,-123.040115,2010
VANCOUVER,1,PDO,49.257269,3000 BLK VICTORIA DR,-123.065998,2010
VANCOUVER,1,Casualty,49.263284,3000 BLK W 10TH AVE,-123.173056,2010
VANCOUVER,1,PDO,49.263284,3000 BLK W 10TH AVE,-123.173056,2010
VANCOUVER,1,PDO,49.257823,3000 BLK W 16TH AVE,-123.173249,2010
VANCOUVER,1,PDO,49.254628,3000 BLK W 20TH AVE,-123.174138,2010
VANCOUVER,1,PDO,49.254628,3000 BLK W 20TH AVE,-123.174138,2010
VANCOUVER,1,Casualty,49.253713,3000 BLK W 21ST AVE,-123.173678,2010
VANCOUVER,1,PDO,49.270227,3000 BLK W 2ND AVE,-123.172386,2010
VANCOUVER,1,PDO,49.24044,3000 BLK W 35TH AVE,-123.174388,2010
VANCOUVER,1,PDO,49.233764,3000 BLK W 42ND AVE,-123.174416,2010
VANCOUVER,1,PDO,49.23102,3000 BLK W 45TH AVE,-123.174485,2010
VANCOUVER,1,PDO,49.268435,3000 BLK W 4TH AVE,-123.172443,2010
VANCOUVER,1,PDO,49.223404,3000 BLK W 53RD AVE,-123.174486,2010
VANCOUVER,2,PDO,49.264157,3000 BLK W BROADWAY,-123.173025,2010
VANCOUVER,1,PDO,49.24992,3000 BLK W KING EDWARD AVE,-123.174299,2010
VANCOUVER,1,PDO,49.25737,3100 BLK CAMBIE ST,-123.115045,2010
VANCOUVER,1,PDO,49.25721,3100 BLK E 14TH AVE,-123.037805,2010
VANCOUVER,1,PDO,49.227701,3100 BLK E 47TH AVE,-123.038708,2010
VANCOUVER,1,Casualty,49.224705,3100 BLK E 49TH AVE,-123.039938,2010
VANCOUVER,1,PDO,49.220159,3100 BLK E 54TH AVE,-123.040313,2010
VANCOUVER,1,PDO,49.217191,3100 BLK E 58TH AVE,-123.040516,2010
VANCOUVER,1,Casualty,49.261896,3100 BLK E BROADWAY,-123.037204,2010
VANCOUVER,2,PDO,49.261896,3100 BLK E BROADWAY,-123.037204,2010
VANCOUVER,1,PDO,49.280197,3100 BLK E PENDER ST,-123.037521,2010
VANCOUVER,1,Casualty,49.258119,3100 BLK GRANDVIEW HWY,-123.037802,2010
VANCOUVER,1,PDO,49.258119,3100 BLK GRANDVIEW HWY,-123.037802,2010
VANCOUVER,1,PDO,49.255881,3100 BLK KASLO ST,-123.047031,2010
VANCOUVER,1,PDO,49.241461,3100 BLK KINGS AVE,-123.037717,2010
VANCOUVER,1,PDO,49.235211,3100 BLK KINGSWAY,-123.038269,2010
VANCOUVER,2,Casualty,49.235211,3100 BLK KINGSWAY,-123.038269,2010
VANCOUVER,1,Casualty,49.2428,3100 BLK QUEENS AVE,-123.039672,2010
VANCOUVER,2,Casualty,49.228835,3100 BLK SW MARINE DR,-123.175247,2010
VANCOUVER,1,PDO,49.263316,3100 BLK W 10TH AVE,-123.174976,2010
VANCOUVER,1,PDO,49.234737,3100 BLK W 41ST AVE,-123.17441,2010
VANCOUVER,1,PDO,49.233764,3100 BLK W 42ND AVE,-123.174416,2010
VANCOUVER,1,PDO,49.231911,3100 BLK W 44TH AVE,-123.174452,2010
VANCOUVER,1,PDO,49.268455,3100 BLK W 4TH AVE,-123.174783,2010
VANCOUVER,1,PDO,49.265063,3100 BLK W 8TH AVE,-123.17493,2010
VANCOUVER,1,PDO,49.257626,3100 BLK WOODLAND DR,-123.073719,2010
VANCOUVER,1,PDO,49.238649,3200 BLK AUSTREY AVE,-123.036833,2010
VANCOUVER,1,PDO,49.273242,3200 BLK CHARLES ST,-123.035007,2010
VANCOUVER,1,PDO,49.218391,3200 BLK CLERMONT MEWS,-123.037273,2010
VANCOUVER,1,PDO,49.255568,3200 BLK E 16TH AVE,-123.035204,2010
VANCOUVER,1,Casualty,49.269359,3200 BLK E 1ST AVE,-123.035123,2010
VANCOUVER,1,PDO,49.252318,3200 BLK E 20TH AVE,-123.035226,2010
VANCOUVER,1,PDO,49.250606,3200 BLK E 22ND AVE,-123.035235,2010
VANCOUVER,1,PDO,49.247864,3200 BLK E 25TH AVE,-123.035252,2010
VANCOUVER,1,PDO,49.229264,3200 BLK E 45TH AVE,-123.036915,2010
VANCOUVER,1,PDO,49.224691,3200 BLK E 49TH AVE,-123.03773,2010
VANCOUVER,1,PDO,49.22367,3200 BLK E 50TH AVE,-123.037765,2010
VANCOUVER,1,PDO,49.22367,3200 BLK E 50TH AVE,-123.037765,2010
VANCOUVER,1,PDO,49.217201,3200 BLK E 58TH AVE,-123.036255,2010
VANCOUVER,1,Casualty,49.258125,3200 BLK GRANDVIEW HWY,-123.035688,2010
VANCOUVER,1,PDO,49.271342,3200 BLK GRANT ST,-123.035041,2010
VANCOUVER,1,PDO,49.270379,3200 BLK GRAVELEY ST,-123.035103,2010
VANCOUVER,1,PDO,49.256543,3200 BLK HEATHER ST,-123.120136,2010
VANCOUVER,1,PDO,49.23483,3200 BLK KINGSWAY,-123.037346,2010
VANCOUVER,1,PDO,49.256676,3200 BLK OAK ST,-123.127231,2010
VANCOUVER,1,PDO,49.256157,3200 BLK QUEBEC ST,-123.103269,2010
VANCOUVER,1,PDO,49.251925,3200 BLK W 23RD AVE,-123.177122,2010
VANCOUVER,1,PDO,49.251925,3200 BLK W 23RD AVE,-123.177122,2010
VANCOUVER,1,PDO,49.251925,3200 BLK W 23RD AVE,-123.177122,2010
VANCOUVER,1,PDO,49.237596,3200 BLK W 38TH AVE,-123.177255,2010
VANCOUVER,1,PDO,49.269383,3200 BLK W 3RD AVE,-123.176681,2010
VANCOUVER,1,PDO,49.265091,3200 BLK W 8TH AVE,-123.176846,2010
VANCOUVER,1,Casualty,49.249934,3200 BLK W KING EDWARD AVE,-123.177157,2010
VANCOUVER,1,PDO,49.250119,3200 BLK W KING EDWARD AVE,-123.177154,2010
VANCOUVER,1,PDO,49.237912,3300 BLK AUSTREY AVE,-123.034969,2010
VANCOUVER,1,PDO,49.255434,3300 BLK CEDAR CRES,-123.147009,2010
VANCOUVER,1,PDO,49.234051,3300 BLK CHURCH ST,-123.033416,2010
VANCOUVER,1,PDO,49.234051,3300 BLK CHURCH ST,-123.033416,2010
VANCOUVER,1,PDO,49.217283,3300 BLK DEERING ISLAND PL,-123.182213,2010
VANCOUVER,1,Casualty,49.269364,3300 BLK E 1ST AVE,-123.032287,2010
VANCOUVER,1,PDO,49.269364,3300 BLK E 1ST AVE,-123.032287,2010
VANCOUVER,1,PDO,49.247877,3300 BLK E 25TH AVE,-123.032414,2010
VANCOUVER,1,PDO,49.245353,3300 BLK E 28TH AVE,-123.03116,2010
VANCOUVER,1,Casualty,49.224668,3300 BLK E 49TH AVE,-123.034477,2010
VANCOUVER,1,PDO,49.281154,3300 BLK E HASTINGS ST,-123.034049,2010
VANCOUVER,1,PDO,49.211278,3300 BLK FLAGSTAFF PL,-123.031152,2010
VANCOUVER,1,Casualty,49.25813,3300 BLK GRANDVIEW HWY,-123.032857,2010
VANCOUVER,1,PDO,49.232589,3300 BLK KINGSWAY,-123.032864,2010
VANCOUVER,1,PDO,49.232983,3300 BLK KINGSWAY,-123.033651,2010
VANCOUVER,1,PDO,49.233409,3300 BLK KINGSWAY,-123.03449,2010
VANCOUVER,2,PDO,49.233409,3300 BLK KINGSWAY,-123.03449,2010
VANCOUVER,1,PDO,49.2557,3300 BLK OAK ST,-123.127273,2010
VANCOUVER,1,PDO,49.271651,3300 BLK POINT GREY RD,-123.178599,2010
VANCOUVER,1,PDO,49.241019,3300 BLK QUEENS AVE,-123.035317,2010
VANCOUVER,1,PDO,49.25394,3300 BLK RUPERT ST,-123.033743,2010
VANCOUVER,1,PDO,49.230149,3300 BLK SW MARINE DR,-123.179518,2010
VANCOUVER,1,PDO,49.238499,3300 BLK VANNESS AVE,-123.032428,2010
VANCOUVER,1,PDO,49.263375,3300 BLK W 10TH AVE,-123.17884,2010
VANCOUVER,1,PDO,49.258826,3300 BLK W 15TH AVE,-123.179008,2010
VANCOUVER,1,PDO,49.248046,3300 BLK W 27TH AVE,-123.180224,2010
VANCOUVER,1,PDO,49.2433,3300 BLK W 32ND AVE,-123.180298,2010
VANCOUVER,1,PDO,49.242356,3300 BLK W 33RD AVE,-123.180308,2010
VANCOUVER,1,PDO,49.24046,3300 BLK W 35TH AVE,-123.180311,2010
VANCOUVER,1,PDO,49.255959,3300 BLK WORTHINGTON DR,-123.032397,2010
VANCOUVER,1,PDO,49.277431,3400 BLK ADANAC ST,-123.02956,2010
VANCOUVER,1,PDO,49.289026,3400 BLK BRIDGEWAY,-123.030925,2010
VANCOUVER,1,Casualty,49.254444,3400 BLK CAMBIE ST,-123.115185,2010
VANCOUVER,1,PDO,49.237044,3400 BLK CROWLEY DR,-123.031592,2010
VANCOUVER,1,Casualty,49.252544,3400 BLK DIEPPE DR,-123.024629,2010
VANCOUVER,1,Casualty,49.223988,3400 BLK E 49TH AVE,-123.029378,2010
VANCOUVER,1,PDO,49.223574,3400 BLK E 50TH AVE,-123.031025,2010
VANCOUVER,1,PDO,49.265651,3400 BLK E 5TH AVE,-123.030461,2010
VANCOUVER,1,PDO,49.205749,3400 BLK E KENT AVE N,-123.033995,2010
VANCOUVER,1,Casualty,49.254178,3400 BLK FRASER ST,-123.089957,2010
VANCOUVER,1,Casualty,49.258137,3400 BLK GRANDVIEW HWY,-123.029427,2010
VANCOUVER,1,Casualty,49.231993,3400 BLK KINGSWAY,-123.030926,2010
VANCOUVER,1,PDO,49.231993,3400 BLK KINGSWAY,-123.030926,2010
VANCOUVER,2,PDO,49.231993,3400 BLK KINGSWAY,-123.030926,2010
VANCOUVER,1,PDO,49.24149,3400 BLK MONMOUTH AVE,-123.030735,2010
VANCOUVER,1,Casualty,49.252954,3400 BLK MONS DR,-123.030907,2010
VANCOUVER,1,PDO,49.254173,3400 BLK MONS DR,-123.029089,2010
VANCOUVER,1,PDO,49.271865,3400 BLK POINT GREY RD,-123.180592,2010
VANCOUVER,1,PDO,49.254133,3400 BLK PRINCE ALBERT ST,-123.087566,2010
VANCOUVER,1,PDO,49.256371,3400 BLK PUGET DR,-123.177154,2010
VANCOUVER,1,PDO,49.237775,3400 BLK VANNESS AVE,-123.030918,2010
VANCOUVER,1,PDO,49.258856,3400 BLK W 15TH AVE,-123.181003,2010
VANCOUVER,1,PDO,49.257948,3400 BLK W 16TH AVE,-123.18103,2010
VANCOUVER,1,PDO,49.248046,3400 BLK W 27TH AVE,-123.180224,2010
VANCOUVER,1,PDO,49.242356,3400 BLK W 33RD AVE,-123.180308,2010
VANCOUVER,1,PDO,49.265978,3400 BLK W 7TH AVE,-123.180798,2010
VANCOUVER,1,PDO,49.264286,3400 BLK W BROADWAY,-123.180841,2010
VANCOUVER,1,PDO,49.277428,3500 BLK ADANAC ST,-123.027051,2010
VANCOUVER,1,PDO,49.254847,3500 BLK ARBUTUS ST,-123.15299,2010
VANCOUVER,1,PDO,49.252404,3500 BLK BOUNDARY RD,-123.023794,2010
VANCOUVER,1,PDO,49.253495,3500 BLK CAMBIE ST,-123.115228,2010
VANCOUVER,1,PDO,49.236038,3500 BLK CROWLEY DR,-123.029319,2010
VANCOUVER,1,PDO,49.255125,3500 BLK DUNBAR ST,-123.185138,2010
VANCOUVER,1,PDO,49.255125,3500 BLK DUNBAR ST,-123.185138,2010
VANCOUVER,1,PDO,49.23081,3500 BLK E 43RD AVE,-123.028492,2010
VANCOUVER,1,PDO,49.223988,3500 BLK E 49TH AVE,-123.029378,2010
VANCOUVER,1,PDO,49.281133,3500 BLK E HASTINGS ST,-123.027449,2010
VANCOUVER,1,PDO,49.281133,3500 BLK E HASTINGS ST,-123.027449,2010
VANCOUVER,1,PDO,49.234129,3500 BLK FOSTER AVE,-123.026464,2010
VANCOUVER,1,PDO,49.25326,3500 BLK FRASER ST,-123.089976,2010
VANCOUVER,1,PDO,49.258173,3500 BLK GRANDVIEW HWY,-123.026161,2010
VANCOUVER,1,PDO,49.253828,3500 BLK GRANVILLE ST,-123.138925,2010
VANCOUVER,1,Casualty,49.232069,3500 BLK KINGSWAY,-123.028705,2010
VANCOUVER,1,PDO,49.264035,3500 BLK LOUGHEED HWY,-123.027595,2010
VANCOUVER,1,PDO,49.253347,3500 BLK MAIN ST,-123.100899,2010
VANCOUVER,1,PDO,49.253347,3500 BLK MAIN ST,-123.100899,2010
VANCOUVER,1,PDO,49.253298,3500 BLK MANITOBA ST,-123.107251,2010
VANCOUVER,1,PDO,49.240091,3500 BLK MONMOUTH AVE,-123.027312,2010
VANCOUVER,1,PDO,49.252614,3500 BLK NANAIMO ST,-123.056593,2010
VANCOUVER,1,PDO,49.274943,3500 BLK NAPIER ST,-123.027246,2010
VANCOUVER,1,PDO,49.227293,3500 BLK PETERSHAM AVE,-123.026918,2010
VANCOUVER,1,PDO,49.255416,3500 BLK QUESNEL DR,-123.177798,2010
VANCOUVER,1,PDO,49.207286,3500 BLK RAINIER PL,-123.027144,2010
VANCOUVER,1,PDO,49.207914,3500 BLK SE MARINE DR,-123.026825,2010
VANCOUVER,1,PDO,49.25503,3500 BLK TRAFALGAR ST,-123.165145,2010
VANCOUVER,1,PDO,49.279063,3500 BLK TURNER ST,-123.027019,2010
VANCOUVER,1,PDO,49.23695,3500 BLK VANNESS AVE,-123.029036,2010
VANCOUVER,1,PDO,49.255566,3500 BLK W 19TH AVE,-123.183488,2010
VANCOUVER,1,PDO,49.271268,3500 BLK W 1ST AVE,-123.182578,2010
VANCOUVER,1,PDO,49.246164,3500 BLK W 29TH AVE,-123.183596,2010
VANCOUVER,1,PDO,49.24521,3500 BLK W 30TH AVE,-123.183595,2010
VANCOUVER,1,PDO,49.26687,3500 BLK W 6TH AVE,-123.182735,2010
VANCOUVER,1,PDO,49.253074,3600 BLK ALEXANDRA ST,-123.142941,2010
VANCOUVER,1,PDO,49.272871,3600 BLK CAMERON AVE,-123.184825,2010
VANCOUVER,1,PDO,49.252789,3600 BLK CARTIER ST,-123.136889,2010
VANCOUVER,1,PDO,49.273184,3600 BLK CHARLES ST,-123.024732,2010
VANCOUVER,2,PDO,49.235193,3600 BLK CROWLEY DR,-123.02745,2010
VANCOUVER,1,PDO,49.247904,3600 BLK E 25TH AVE,-123.02504,2010
VANCOUVER,1,PDO,49.229235,3600 BLK E 45TH AVE,-123.024273,2010
VANCOUVER,1,PDO,49.28205,3600 BLK FRANKLIN ST,-123.024653,2010
VANCOUVER,2,PDO,49.232263,3600 BLK KINGSWAY,-123.024221,2010
VANCOUVER,1,PDO,49.251878,3600 BLK NANAIMO ST,-123.056596,2010
VANCOUVER,1,PDO,49.253016,3600 BLK OSLER ST,-123.130137,2010
VANCOUVER,1,Casualty,49.251455,3600 BLK RUPERT ST,-123.033753,2010
VANCOUVER,1,PDO,49.208974,3600 BLK SKANA DR,-123.025505,2010
VANCOUVER,1,PDO,49.241813,3600 BLK TANNER ST,-123.025819,2010
VANCOUVER,2,PDO,49.23533,3600 BLK VANNESS AVE,-123.025502,2010
VANCOUVER,1,PDO,49.263466,3600 BLK W 10TH AVE,-123.184856,2010
VANCOUVER,1,PDO,49.262531,3600 BLK W 11TH AVE,-123.184882,2010
VANCOUVER,1,PDO,49.244273,3600 BLK W 31ST AVE,-123.186691,2010
VANCOUVER,1,PDO,49.244273,3600 BLK W 31ST AVE,-123.186691,2010
VANCOUVER,1,PDO,49.228301,3600 BLK W 48TH AVE,-123.186224,2010
VANCOUVER,1,PDO,49.268596,3600 BLK W 4TH AVE,-123.184661,2010
VANCOUVER,1,PDO,49.267734,3600 BLK W 5TH AVE,-123.1847,2010
VANCOUVER,1,PDO,49.266046,3600 BLK W 7TH AVE,-123.184761,2010
VANCOUVER,1,PDO,49.264353,3600 BLK W BROADWAY,-123.184831,2010
VANCOUVER,1,PDO,49.264353,3600 BLK W BROADWAY,-123.184831,2010
VANCOUVER,1,PDO,49.238227,3600 BLK WELLINGTON AVE,-123.025678,2010
VANCOUVER,1,PDO,49.251362,3700 BLK COMMERCIAL ST,-123.06809,2010
VANCOUVER,1,PDO,49.25331,3700 BLK DUNBAR ST,-123.185168,2010
VANCOUVER,1,Casualty,49.252169,3700 BLK OAK ST,-123.127429,2010
VANCOUVER,1,PDO,49.272291,3700 BLK POINT GREY RD,-123.186537,2010
VANCOUVER,1,PDO,49.251115,3700 BLK SLOCAN ST,-123.049611,2010
VANCOUVER,1,PDO,49.25195,3700 BLK W 23RD AVE,-123.186617,2010
VANCOUVER,1,PDO,49.241426,3700 BLK W 34TH AVE,-123.186705,2010
VANCOUVER,1,PDO,49.249742,3800 BLK BOUNDARY RD,-123.023791,2010
VANCOUVER,1,PDO,49.251373,3800 BLK GRANVILLE ST,-123.13904,2010
VANCOUVER,1,PDO,49.251382,3800 BLK MARGUERITE ST,-123.14395,2010
VANCOUVER,1,PDO,49.25127,3800 BLK OAK ST,-123.127469,2010
VANCOUVER,1,PDO,49.27195,3800 BLK POINT GREY RD,-123.188495,2010
VANCOUVER,1,PDO,49.263556,3800 BLK W 10TH AVE,-123.189327,2010
VANCOUVER,1,PDO,49.261723,3800 BLK W 12TH AVE,-123.189371,2010
VANCOUVER,1,PDO,49.240489,3800 BLK W 35TH AVE,-123.189558,2010
VANCOUVER,1,PDO,49.238589,3800 BLK W 37TH AVE,-123.189569,2010
VANCOUVER,2,PDO,49.225516,3800 BLK W 51ST AVE,-123.188725,2010
VANCOUVER,1,Casualty,49.249742,3900 BLK BOUNDARY RD,-123.023791,2010
VANCOUVER,1,Casualty,49.249437,3900 BLK KNIGHT ST,-123.076147,2010
VANCOUVER,1,PDO,49.233447,3900 BLK SW MARINE DR,-123.193031,2010
VANCOUVER,1,PDO,49.263601,3900 BLK W 10TH AVE,-123.192376,2010
VANCOUVER,1,PDO,49.251986,3900 BLK W 23RD AVE,-123.192227,2010
VANCOUVER,1,PDO,49.246193,3900 BLK W 29TH AVE,-123.191568,2010
VANCOUVER,1,PDO,49.23861,3900 BLK W 37TH AVE,-123.192317,2010
VANCOUVER,1,PDO,49.281533,400 BLK ABBOTT ST,-123.107388,2010
VANCOUVER,1,PDO,49.271938,400 BLK BEACH CRES,-123.127439,2010
VANCOUVER,1,PDO,49.272727,400 BLK BEACH CRES,-123.128154,2010
VANCOUVER,1,PDO,49.280684,400 BLK BOUNDARY RD,-123.023624,2010
VANCOUVER,1,PDO,49.286865,400 BLK BURRARD ST,-123.117424,2010
VANCOUVER,1,PDO,49.275568,400 BLK DAVIE ST,-123.123765,2010
VANCOUVER,1,PDO,49.280786,400 BLK DUNLEVY AVE,-123.095424,2010
VANCOUVER,1,PDO,49.238819,400 BLK E 35TH AVE,-123.095961,2010
VANCOUVER,1,PDO,49.232962,400 BLK E 41ST AVE,-123.095882,2010
VANCOUVER,1,PDO,49.231048,400 BLK E 43RD AVE,-123.09429,2010
VANCOUVER,1,Casualty,49.22655,400 BLK E 48TH AVE,-123.092379,2010
VANCOUVER,1,PDO,49.225556,400 BLK E 49TH AVE,-123.095797,2010
VANCOUVER,1,PDO,49.225556,400 BLK E 49TH AVE,-123.095797,2010
VANCOUVER,1,Casualty,49.223642,400 BLK E 51ST AVE,-123.095865,2010
VANCOUVER,1,PDO,49.223642,400 BLK E 51ST AVE,-123.095865,2010
VANCOUVER,1,PDO,49.220944,400 BLK E 54TH AVE,-123.09593,2010
VANCOUVER,1,PDO,49.215736,400 BLK E 60TH AVE,-123.096013,2010
VANCOUVER,1,PDO,49.212239,400 BLK E 64TH AVE,-123.096642,2010
VANCOUVER,1,PDO,49.281256,400 BLK E HASTINGS ST,-123.094416,2010
VANCOUVER,1,PDO,49.281256,400 BLK E HASTINGS ST,-123.094416,2010
VANCOUVER,1,PDO,49.281256,400 BLK E HASTINGS ST,-123.094416,2010
VANCOUVER,1,PDO,49.266812,400 BLK GREAT NORTHERN WAY,-123.095347,2010
VANCOUVER,1,PDO,49.276616,400 BLK HELMCKEN ST,-123.122168,2010
VANCOUVER,1,PDO,49.269087,400 BLK INDUSTRIAL AVE,-123.093392,2010
VANCOUVER,1,PDO,49.269087,400 BLK INDUSTRIAL AVE,-123.093392,2010
VANCOUVER,1,PDO,49.258354,400 BLK KINGSWAY,-123.094135,2010
VANCOUVER,2,Casualty,49.280864,400 BLK MAIN ST,-123.099693,2010
VANCOUVER,1,PDO,49.28921,400 BLK N KASLO ST,-123.046693,2010
VANCOUVER,1,PDO,49.273394,400 BLK PACIFIC ST,-123.126717,2010
VANCOUVER,1,Casualty,49.276684,400 BLK PRIOR ST,-123.094607,2010
VANCOUVER,1,Casualty,49.283731,400 BLK RICHARDS ST,-123.112386,2010
VANCOUVER,1,PDO,49.210998,400 BLK SE MARINE DR,-123.094837,2010
VANCOUVER,6,PDO,49.210998,400 BLK SE MARINE DR,-123.094837,2010
VANCOUVER,1,Casualty,49.210822,400 BLK SW MARINE DR,-123.115666,2010
VANCOUVER,1,PDO,49.210485,400 BLK SW MARINE DR,-123.116069,2010
VANCOUVER,1,PDO,49.272179,400 BLK TERMINAL AVE,-123.095971,2010
VANCOUVER,1,PDO,49.26039,400 BLK W 12TH AVE,-123.113954,2010
VANCOUVER,1,PDO,49.256876,400 BLK W 16TH AVE,-123.114112,2010
VANCOUVER,1,PDO,49.254859,400 BLK W 18TH AVE,-123.11387,2010
VANCOUVER,1,PDO,49.252952,400 BLK W 20TH AVE,-123.113957,2010
VANCOUVER,1,PDO,49.252053,400 BLK W 21ST AVE,-123.113991,2010
VANCOUVER,1,Casualty,49.267309,400 BLK W 2ND AVE,-123.113445,2010
VANCOUVER,1,Casualty,49.233424,400 BLK W 41ST AVE,-123.114729,2010
VANCOUVER,1,PDO,49.231584,400 BLK W 43RD AVE,-123.114695,2010
VANCOUVER,1,Casualty,49.22604,400 BLK W 49TH AVE,-123.115482,2010
VANCOUVER,2,PDO,49.266654,400 BLK W 5TH AVE,-123.113657,2010
VANCOUVER,1,PDO,49.265744,400 BLK W 6TH AVE,-123.113731,2010
VANCOUVER,1,PDO,49.263932,400 BLK W 8TH AVE,-123.113827,2010
VANCOUVER,1,PDO,49.263191,400 BLK W BROADWAY,-123.113835,2010
VANCOUVER,1,Casualty,49.280894,400 BLK W GEORGIA ST,-123.115698,2010
VANCOUVER,1,PDO,49.250521,4000 BLK MACDONALD ST,-123.167826,2010
VANCOUVER,1,Casualty,49.250079,4000 BLK OAK ST,-123.127502,2010
VANCOUVER,1,PDO,49.24919,4000 BLK PERRY ST,-123.071223,2010
VANCOUVER,1,PDO,49.248978,4000 BLK ST GEORGE ST,-123.094052,2010
VANCOUVER,1,PDO,49.229827,4000 BLK STAUTLO AVE,-123.196094,2010
VANCOUVER,1,PDO,49.256517,4000 BLK W 18TH AVE,-123.195057,2010
VANCOUVER,1,Casualty,49.255607,4000 BLK W 19TH AVE,-123.195057,2010
VANCOUVER,1,PDO,49.253804,4000 BLK W 21ST AVE,-123.194779,2010
VANCOUVER,1,PDO,49.24336,4000 BLK W 32ND AVE,-123.19522,2010
VANCOUVER,1,PDO,49.242423,4000 BLK W 33RD AVE,-123.195229,2010
VANCOUVER,1,PDO,49.241466,4000 BLK W 34TH AVE,-123.195239,2010
VANCOUVER,1,Casualty,49.268703,4000 BLK W 4TH AVE,-123.19657,2010
VANCOUVER,1,PDO,49.265384,4000 BLK W 8TH AVE,-123.197687,2010
VANCOUVER,1,PDO,49.264464,4100 BLK CROWN CRES,-123.198731,2010
VANCOUVER,1,PDO,49.248455,4100 BLK CYPRESS ST,-123.148856,2010
VANCOUVER,1,PDO,49.24958,4100 BLK MACDONALD ST,-123.167837,2010
VANCOUVER,1,PDO,49.248376,4100 BLK MAIN ST,-123.101094,2010
VANCOUVER,1,PDO,49.249339,4100 BLK MAPLE CRES,-123.151231,2010
VANCOUVER,1,Casualty,49.268703,4100 BLK W 4TH AVE,-123.19657,2010
VANCOUVER,1,PDO,49.229899,4100 BLK YUCULTA CRES,-123.19987,2010
VANCOUVER,1,PDO,49.247571,4200 BLK HEATHER ST,-123.12043,2010
VANCOUVER,1,PDO,49.247645,4200 BLK LAUREL ST,-123.124781,2010
VANCOUVER,1,PDO,49.2646,4200 BLK W 9TH AVE,-123.202095,2010
VANCOUVER,1,PDO,49.246504,4200 BLK WELWYN ST,-123.069966,2010
VANCOUVER,1,PDO,49.247422,4300 BLK BRAKENRIDGE ST,-123.160956,2010
VANCOUVER,1,PDO,49.247587,4300 BLK COLLINGWOOD ST,-123.181876,2010
VANCOUVER,1,PDO,49.246922,4300 BLK CYPRESS ST,-123.148905,2010
VANCOUVER,1,PDO,49.246949,4300 BLK GRANVILLE ST,-123.13917,2010
VANCOUVER,1,PDO,49.246452,4300 BLK ONTARIO ST,-123.105122,2010
VANCOUVER,1,PDO,49.228387,4300 BLK STAULO CRES,-123.201915,2010
VANCOUVER,1,PDO,49.259215,4300 BLK W 15TH AVE,-123.204711,2010
VANCOUVER,1,PDO,49.246645,4400 BLK DUNBAR ST,-123.185258,2010
VANCOUVER,3,PDO,49.245855,4400 BLK OAK ST,-123.127656,2010
VANCOUVER,1,PDO,49.245749,4400 BLK PERRY ST,-123.071371,2010
VANCOUVER,1,PDO,49.247062,4400 BLK PUGET DR,-123.167057,2010
VANCOUVER,1,PDO,49.244989,4400 BLK RUPERT ST,-123.033907,2010
VANCOUVER,1,PDO,49.244914,4400 BLK SKEENA ST,-123.028546,2010
VANCOUVER,1,PDO,49.244914,4400 BLK SKEENA ST,-123.028546,2010
VANCOUVER,1,PDO,49.261987,4400 BLK W 12TH AVE,-123.207665,2010
VANCOUVER,1,PDO,49.271333,4400 BLK W 2ND AVE,-123.207311,2010
VANCOUVER,1,PDO,49.268123,4400 BLK W 5TH AVE,-123.207418,2010
